FID,mode,season,year,route_id,route_name,direction_id,day_type_id,time_period_id,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow,stop_order_real,main_branch,ashmont_branch,braintree_branch,average_flow_min,day_type_weekday,stop_Alewife,stop_Andrew,stop_Ashmont,stop_Braintree,stop_Broadway,stop_Central,stop_Charles/MGH,stop_Davis,stop_Downtown Crossing,stop_Fields Corner,stop_Harvard,stop_JFK/Umass,stop_Kendall/MIT,stop_North Quincy,stop_Park Street,stop_Porter,stop_Quincy Adams,stop_Quincy Center,stop_Savin Hill,stop_Shawmut,stop_South Station,stop_Wollaston,time_period_AM_PEAK,time_period_EARLY_AM,time_period_EVENING,time_period_LATE_EVENING,time_period_MIDDAY_BASE,time_period_MIDDAY_SCHOOL,time_period_NIGHT,time_period_PM_PEAK,time_period_VERY_EARLY_MORNING
6419,1,Fall,2018,Red,Red Line,1,1,1,place-wlsta,0,3,19,0,0,440,,0,0,1,2.458100558659218,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
6420,1,Fall,2018,Red,Red Line,1,1,2,place-alfcl,0,6666,19,0,351,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6421,1,Fall,2018,Red,Red Line,1,1,2,place-andrw,7977,6291,19,420,331,6010,,1,0,0,101.86440677966101,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6422,1,Fall,2018,Red,Red Line,1,1,2,place-asmnl,26837,0,19,1412,0,1412,,0,1,0,23.93220338983051,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6423,1,Fall,2018,Red,Red Line,1,1,2,place-brdwy,4235,4287,19,223,226,6007,,1,0,0,101.8135593220339,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6424,1,Fall,2018,Red,Red Line,1,1,2,place-brntn,24021,0,19,1264,0,1264,,0,0,1,21.423728813559322,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6425,1,Fall,2018,Red,Red Line,1,1,2,place-chmnl,1248,26473,19,66,1393,2473,,1,0,0,41.91525423728814,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6426,1,Fall,2018,Red,Red Line,1,1,2,place-cntsq,1024,8597,19,54,452,1054,,1,0,0,17.864406779661017,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6427,1,Fall,2018,Red,Red Line,1,1,2,place-davis,811,2643,19,43,139,351,,1,0,0,5.9491525423728815,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6428,1,Fall,2018,Red,Red Line,1,1,2,place-dwnxg,13742,32805,19,723,1727,4779,,1,0,0,81.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6429,1,Fall,2018,Red,Red Line,1,1,2,place-fldcr,9815,632,19,517,33,2192,,0,1,0,37.152542372881356,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6430,1,Fall,2018,Red,Red Line,1,1,2,place-harsq,682,10598,19,36,558,532,,1,0,0,9.016949152542374,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6431,1,Fall,2018,Red,Red Line,1,1,2,place-jfk,5854,5522,19,308,291,5921,,1,0,0,100.35593220338983,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6432,1,Fall,2018,Red,Red Line,1,1,2,place-knncl,362,19747,19,19,1039,1453,,1,0,0,24.627118644067796,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6433,1,Fall,2018,Red,Red Line,1,1,2,place-nqncy,16281,417,19,857,22,3534,,0,0,1,59.898305084745765,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6434,1,Fall,2018,Red,Red Line,1,1,2,place-pktrm,9065,27660,19,477,1456,3801,,1,0,0,64.42372881355932,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6435,1,Fall,2018,Red,Red Line,1,1,2,place-portr,456,2070,19,24,109,447,,1,0,0,7.576271186440678,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6436,1,Fall,2018,Red,Red Line,1,1,2,place-qamnl,12686,1058,19,668,56,1876,,0,0,1,31.796610169491526,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6437,1,Fall,2018,Red,Red Line,1,1,2,place-qnctr,15900,250,19,837,13,2700,,0,0,1,45.76271186440678,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
6438,1,Fall,2018,Red,Red Line,1,1,2,place-shmnl,3694,311,19,194,16,2370,,0,1,0,40.16949152542373,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6439,1,Fall,2018,Red,Red Line,1,1,2,place-smmnl,6016,392,19,317,21,1708,,0,1,0,28.949152542372882,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
6440,1,Fall,2018,Red,Red Line,1,1,2,place-sstat,15406,19677,19,811,1036,5783,,1,0,0,98.01694915254237,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
6441,1,Fall,2018,Red,Red Line,1,1,2,place-wlsta,0,17,19,0,1,2699,,0,0,1,45.74576271186441,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
6442,1,Fall,2018,Red,Red Line,1,1,3,place-alfcl,0,23247,19,0,1224,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6443,1,Fall,2018,Red,Red Line,1,1,3,place-andrw,27012,8303,19,1422,437,17628,,1,0,0,148.1344537815126,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6444,1,Fall,2018,Red,Red Line,1,1,3,place-asmnl,65346,0,19,3439,0,3439,,0,1,0,28.899159663865547,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6445,1,Fall,2018,Red,Red Line,1,1,3,place-brdwy,27141,13454,19,1428,708,18348,,1,0,0,154.18487394957984,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6446,1,Fall,2018,Red,Red Line,1,1,3,place-brntn,33191,0,19,1747,0,1747,,0,0,1,14.680672268907562,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6447,1,Fall,2018,Red,Red Line,1,1,3,place-chmnl,13747,41343,19,724,2176,10245,,1,0,0,86.09243697478992,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6448,1,Fall,2018,Red,Red Line,1,1,3,place-cntsq,7363,35223,19,388,1854,4377,,1,0,0,36.78151260504202,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6449,1,Fall,2018,Red,Red Line,1,1,3,place-davis,3654,12492,19,192,657,1224,,1,0,0,10.285714285714286,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6450,1,Fall,2018,Red,Red Line,1,1,3,place-dwnxg,50820,108989,19,2675,5736,14296,,1,0,0,120.1344537815126,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6451,1,Fall,2018,Red,Red Line,1,1,3,place-fldcr,25842,4459,19,1360,235,5440,,0,1,0,45.714285714285715,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6452,1,Fall,2018,Red,Red Line,1,1,3,place-harsq,4257,48885,19,224,2573,2028,,1,0,0,17.04201680672269,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6453,1,Fall,2018,Red,Red Line,1,1,3,place-jfk,26881,23113,19,1415,1216,16643,,1,0,0,139.85714285714286,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6454,1,Fall,2018,Red,Red Line,1,1,3,place-knncl,3707,87335,19,195,4597,5843,,1,0,0,49.10084033613445,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6455,1,Fall,2018,Red,Red Line,1,1,3,place-nqncy,64500,3414,19,3395,180,10198,,0,0,1,85.69747899159664,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6456,1,Fall,2018,Red,Red Line,1,1,3,place-pktrm,36574,85957,19,1925,4524,11697,,1,0,0,98.29411764705883,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6457,1,Fall,2018,Red,Red Line,1,1,3,place-portr,2638,9090,19,139,478,1689,,1,0,0,14.193277310924369,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6458,1,Fall,2018,Red,Red Line,0,1,7,place-wlsta,19,521,19,1,27,2681,15.0,0,0,1,12.82775119617225,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6460,1,Fall,2018,Red,Red Line,1,1,8,place-davis,392,12770,19,21,672,544,,1,0,0,4.571428571428571,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6462,1,Fall,2018,Red,Red Line,1,1,6,place-andrw,11157,6040,19,587,318,5578,,1,0,0,37.43624161073826,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6463,1,Fall,2018,Red,Red Line,1,1,3,place-qnctr,56102,1417,19,2953,75,6989,,0,0,1,58.73109243697479,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
6466,1,Fall,2018,Red,Red Line,1,1,8,place-dwnxg,8625,9046,19,454,476,1291,,1,0,0,10.84873949579832,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6467,1,Fall,2018,Red,Red Line,1,1,3,place-shmnl,17122,1801,19,901,95,6246,,0,1,0,52.48739495798319,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6469,1,Fall,2018,Red,Red Line,0,1,8,place-alfcl,3120,0,19,164,0,164,1.0,1,0,0,1.3781512605042017,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6471,1,Fall,2018,Red,Red Line,1,1,6,place-asmnl,17817,0,19,938,0,938,,0,1,0,6.295302013422819,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6473,1,Fall,2018,Red,Red Line,1,1,8,place-fldcr,1400,575,19,74,30,212,,0,1,0,1.781512605042017,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6474,1,Fall,2018,Red,Red Line,1,1,3,place-smmnl,17437,809,19,918,43,4314,,0,1,0,36.252100840336134,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
6476,1,Fall,2018,Red,Red Line,0,1,8,place-andrw,1703,4855,19,90,256,2212,12.0,1,0,0,18.58823529411765,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6478,1,Fall,2018,Red,Red Line,1,1,6,place-brdwy,15796,4796,19,831,252,6157,,1,0,0,41.32214765100671,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6480,1,Fall,2018,Red,Red Line,1,1,8,place-harsq,4371,8091,19,230,426,1584,,1,0,0,13.3109243697479,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6481,1,Fall,2018,Red,Red Line,1,1,3,place-sstat,73074,91886,19,3846,4836,17358,,1,0,0,145.8655462184874,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
6483,1,Fall,2018,Red,Red Line,0,1,8,place-asmnl,0,7576,19,0,399,0,17.0,0,1,0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6485,1,Fall,2018,Red,Red Line,1,1,6,place-brntn,8770,0,19,462,0,462,,0,0,1,3.1006711409395975,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6487,1,Fall,2018,Red,Red Line,1,1,8,place-jfk,1931,1158,19,102,61,577,,1,0,0,4.848739495798319,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6488,1,Fall,2018,Red,Red Line,1,1,8,place-knncl,3864,3662,19,203,193,1982,,1,0,0,16.65546218487395,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6489,1,Fall,2018,Red,Red Line,1,1,8,place-nqncy,5273,37,19,278,2,305,,0,0,1,2.563025210084034,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6490,1,Fall,2018,Red,Red Line,1,1,8,place-pktrm,18981,7315,19,999,385,1905,,1,0,0,16.008403361344538,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6491,1,Fall,2018,Red,Red Line,1,1,8,place-portr,469,7850,19,25,413,1195,,1,0,0,10.042016806722689,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6492,1,Fall,2018,Red,Red Line,1,1,8,place-qamnl,101,4,19,5,0,12,,0,0,1,0.10084033613445378,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6493,1,Fall,2018,Red,Red Line,1,1,8,place-qnctr,361,24,19,19,1,30,,0,0,1,0.25210084033613445,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
6494,1,Fall,2018,Red,Red Line,1,1,8,place-shmnl,453,100,19,24,5,231,,0,1,0,1.9411764705882353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6495,1,Fall,2018,Red,Red Line,1,1,8,place-smmnl,480,148,19,25,8,169,,0,1,0,1.4201680672268908,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
6496,1,Fall,2018,Red,Red Line,1,1,8,place-sstat,13056,1526,19,687,80,1313,,1,0,0,11.033613445378151,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
6497,1,Fall,2018,Red,Red Line,1,1,8,place-wlsta,0,0,19,0,0,30,,0,0,1,0.25210084033613445,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
6498,1,Fall,2018,Red,Red Line,1,1,9,place-alfcl,0,598,19,0,31,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6499,1,Fall,2018,Red,Red Line,1,1,9,place-andrw,146,130,19,8,7,56,,1,0,0,0.3128491620111732,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6500,1,Fall,2018,Red,Red Line,1,1,9,place-asmnl,354,0,19,19,0,19,,0,1,0,0.10614525139664804,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6501,1,Fall,2018,Red,Red Line,1,1,9,place-brdwy,383,75,19,20,4,72,,1,0,0,0.4022346368715084,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6502,1,Fall,2018,Red,Red Line,1,1,9,place-brntn,19,0,19,1,0,1,,0,0,1,0.00558659217877095,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6503,1,Fall,2018,Red,Red Line,1,1,9,place-chmnl,539,202,19,28,11,248,,1,0,0,1.3854748603351956,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6504,1,Fall,2018,Red,Red Line,1,1,9,place-cntsq,855,1364,19,45,72,234,,1,0,0,1.3072625698324023,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6505,1,Fall,2018,Red,Red Line,1,1,9,place-davis,24,2461,19,1,130,31,,1,0,0,0.17318435754189945,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6506,1,Fall,2018,Red,Red Line,1,1,9,place-dwnxg,1167,1146,19,61,60,180,,1,0,0,1.005586592178771,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6507,1,Fall,2018,Red,Red Line,1,1,9,place-fldcr,134,89,19,7,5,23,,0,1,0,0.12849162011173185,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6508,1,Fall,2018,Red,Red Line,1,1,9,place-harsq,951,1057,19,50,56,228,,1,0,0,1.2737430167597765,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6509,1,Fall,2018,Red,Red Line,1,1,9,place-jfk,196,172,19,10,9,55,,1,0,0,0.30726256983240224,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6510,1,Fall,2018,Red,Red Line,1,1,9,place-knncl,736,502,19,39,26,261,,1,0,0,1.458100558659218,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6511,1,Fall,2018,Red,Red Line,1,1,9,place-nqncy,531,0,19,28,0,31,,0,0,1,0.17318435754189945,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6512,1,Fall,2018,Red,Red Line,1,1,9,place-pktrm,2231,1280,19,117,67,231,,1,0,0,1.2905027932960893,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6513,1,Fall,2018,Red,Red Line,1,1,9,place-portr,55,1356,19,3,71,160,,1,0,0,0.8938547486033519,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6514,1,Fall,2018,Red,Red Line,1,1,9,place-qamnl,10,0,19,1,0,2,,0,0,1,0.0111731843575419,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6515,1,Fall,2018,Red,Red Line,1,1,9,place-qnctr,41,8,19,2,0,3,,0,0,1,0.01675977653631285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
6516,1,Fall,2018,Red,Red Line,1,1,9,place-shmnl,35,34,19,2,2,23,,0,1,0,0.12849162011173185,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6517,1,Fall,2018,Red,Red Line,1,1,9,place-smmnl,46,12,19,2,1,20,,0,1,0,0.11173184357541899,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
6518,1,Fall,2018,Red,Red Line,1,1,9,place-sstat,2130,97,19,112,5,179,,1,0,0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6519,1,Fall,2018,Red,Red Line,1,1,9,place-wlsta,0,0,19,0,0,3,,0,0,1,0.01675977653631285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
6532,1,Fall,2018,Red,Red Line,1,1,6,place-chmnl,28256,11518,19,1487,606,15027,,1,0,0,100.85234899328859,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6534,1,Fall,2018,Red,Red Line,1,1,3,place-wlsta,0,118,19,0,6,6983,,0,0,1,58.680672268907564,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
6536,1,Fall,2018,Red,Red Line,0,1,8,place-brdwy,1706,2928,19,90,154,2378,11.0,1,0,0,19.983193277310924,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6537,1,Fall,2018,Red,Red Line,1,1,6,place-cntsq,34046,67695,19,1792,3563,15389,,1,0,0,103.28187919463087,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6540,1,Fall,2018,Red,Red Line,1,1,4,place-alfcl,0,21640,19,0,1139,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6541,1,Fall,2018,Red,Red Line,1,1,4,place-andrw,20075,7281,19,1057,383,11218,,1,0,0,41.70260223048327,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6544,1,Fall,2018,Red,Red Line,1,1,4,place-asmnl,38462,0,19,2024,0,2024,,0,1,0,7.5241635687732344,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6547,1,Fall,2018,Red,Red Line,1,1,4,place-brdwy,14757,9001,19,777,474,11521,,1,0,0,42.82899628252788,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6549,1,Fall,2018,Red,Red Line,0,1,8,place-brntn,0,513,19,0,27,0,18.0,0,0,1,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6551,1,Fall,2018,Red,Red Line,1,1,6,place-davis,1625,96803,19,86,5095,5166,,1,0,0,34.671140939597315,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6553,1,Fall,2018,Red,Red Line,1,1,4,place-brntn,12545,0,19,660,0,660,,0,0,1,2.453531598513011,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6555,1,Fall,2018,Red,Red Line,0,1,8,place-chmnl,5785,1543,19,304,81,2023,7.0,1,0,0,17.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6557,1,Fall,2018,Red,Red Line,1,1,6,place-dwnxg,85269,70884,19,4488,3731,12379,,1,0,0,83.08053691275168,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6587,1,Fall,2018,Red,Red Line,1,1,1,place-alfcl,0,1971,19,0,104,0,,1,0,0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6588,1,Fall,2018,Red,Red Line,1,1,1,place-andrw,3181,1024,19,167,54,1442,,1,0,0,8.05586592178771,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6589,1,Fall,2018,Red,Red Line,1,1,1,place-asmnl,259,0,19,14,0,14,,0,1,0,0.0782122905027933,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6590,1,Fall,2018,Red,Red Line,1,1,1,place-brdwy,1048,950,19,55,50,1447,,1,0,0,8.083798882681565,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6591,1,Fall,2018,Red,Red Line,1,1,1,place-brntn,1076,0,19,57,0,57,,0,0,1,0.31843575418994413,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6592,1,Fall,2018,Red,Red Line,1,1,1,place-chmnl,171,4900,19,9,258,620,,1,0,0,3.463687150837989,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
